utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2012-01-28T15:00:00Z,2012-01-28T16:00:00+0100,186,1252
2012-01-28T16:00:00Z,2012-01-28T17:00:00+0100,9,1438
2012-01-28T17:00:00Z,2012-01-28T18:00:00+0100,0,1684
2012-01-28T18:00:00Z,2012-01-28T19:00:00+0100,0,1744
2012-01-28T19:00:00Z,2012-01-28T20:00:00+0100,0,1836
2012-01-28T20:00:00Z,2012-01-28T21:00:00+0100,0,1632
2012-01-28T21:00:00Z,2012-01-28T22:00:00+0100,0,1408
2012-01-28T22:00:00Z,2012-01-28T23:00:00+0100,0,1266
2012-01-28T23:00:00Z,2012-01-29T00:00:00+0100,0,1273
2012-01-29T00:00:00Z,2012-01-29T01:00:00+0100,0,1326
2012-01-29T01:00:00Z,2012-01-29T02:00:00+0100,0,1361
2012-01-29T02:00:00Z,2012-01-29T03:00:00+0100,0,1336
2012-01-29T03:00:00Z,2012-01-29T04:00:00+0100,0,1479
2012-01-29T04:00:00Z,2012-01-29T05:00:00+0100,0,1623
2012-01-29T05:00:00Z,2012-01-29T06:00:00+0100,0,1740
2012-01-29T06:00:00Z,2012-01-29T07:00:00+0100,1,1896
2012-01-29T07:00:00Z,2012-01-29T08:00:00+0100,141,2053
2012-01-29T08:00:00Z,2012-01-29T09:00:00+0100,515,2220
2012-01-29T09:00:00Z,2012-01-29T10:00:00+0100,1080,2008
2012-01-29T10:00:00Z,2012-01-29T11:00:00+0100,1546,1868
2012-01-29T11:00:00Z,2012-01-29T12:00:00+0100,1814,2022
2012-01-29T12:00:00Z,2012-01-29T13:00:00+0100,1769,2428
2012-01-29T13:00:00Z,2012-01-29T14:00:00+0100,1362,2952
2012-01-29T14:00:00Z,2012-01-29T15:00:00+0100,716,3524
2012-01-29T15:00:00Z,2012-01-29T16:00:00+0100,165,4144
2012-01-29T16:00:00Z,2012-01-29T17:00:00+0100,5,5014
2012-01-29T17:00:00Z,2012-01-29T18:00:00+0100,0,5598
2012-01-29T18:00:00Z,2012-01-29T19:00:00+0100,0,5670
2012-01-29T19:00:00Z,2012-01-29T20:00:00+0100,0,5933
2012-01-29T20:00:00Z,2012-01-29T21:00:00+0100,0,5788
2012-01-29T21:00:00Z,2012-01-29T22:00:00+0100,0,5606
2012-01-29T22:00:00Z,2012-01-29T23:00:00+0100,0,5606
2012-01-29T23:00:00Z,2012-01-30T00:00:00+0100,0,5612
2012-01-30T00:00:00Z,2012-01-30T01:00:00+0100,0,6060
2012-01-30T01:00:00Z,2012-01-30T02:00:00+0100,0,6551
2012-01-30T02:00:00Z,2012-01-30T03:00:00+0100,0,6742
2012-01-30T03:00:00Z,2012-01-30T04:00:00+0100,0,7072
2012-01-30T04:00:00Z,2012-01-30T05:00:00+0100,0,7364
2012-01-30T05:00:00Z,2012-01-30T06:00:00+0100,0,7243
2012-01-30T06:00:00Z,2012-01-30T07:00:00+0100,2,7118
2012-01-30T07:00:00Z,2012-01-30T08:00:00+0100,305,7028
2012-01-30T08:00:00Z,2012-01-30T09:00:00+0100,1386,6992
2012-01-30T09:00:00Z,2012-01-30T10:00:00+0100,2790,6766
2012-01-30T10:00:00Z,2012-01-30T11:00:00+0100,3770,6586
2012-01-30T11:00:00Z,2012-01-30T12:00:00+0100,4208,6594
2012-01-30T12:00:00Z,2012-01-30T13:00:00+0100,3976,7075
2012-01-30T13:00:00Z,2012-01-30T14:00:00+0100,3102,7410
2012-01-30T14:00:00Z,2012-01-30T15:00:00+0100,1662,7924
2012-01-30T15:00:00Z,2012-01-30T16:00:00+0100,351,8366
2012-01-30T16:00:00Z,2012-01-30T17:00:00+0100,6,9228
2012-01-30T17:00:00Z,2012-01-30T18:00:00+0100,0,9553
2012-01-30T18:00:00Z,2012-01-30T19:00:00+0100,0,9551
2012-01-30T19:00:00Z,2012-01-30T20:00:00+0100,0,9536
2012-01-30T20:00:00Z,2012-01-30T21:00:00+0100,0,9134
2012-01-30T21:00:00Z,2012-01-30T22:00:00+0100,0,8691
2012-01-30T22:00:00Z,2012-01-30T23:00:00+0100,0,8776
2012-01-30T23:00:00Z,2012-01-31T00:00:00+0100,0,8623
2012-01-31T00:00:00Z,2012-01-31T01:00:00+0100,0,8644
2012-01-31T01:00:00Z,2012-01-31T02:00:00+0100,0,8472
2012-01-31T02:00:00Z,2012-01-31T03:00:00+0100,0,8481
2012-01-31T03:00:00Z,2012-01-31T04:00:00+0100,0,8350
2012-01-31T04:00:00Z,2012-01-31T05:00:00+0100,0,8290
2012-01-31T05:00:00Z,2012-01-31T06:00:00+0100,0,8517
2012-01-31T06:00:00Z,2012-01-31T07:00:00+0100,4,8585
2012-01-31T07:00:00Z,2012-01-31T08:00:00+0100,444,8569
2012-01-31T08:00:00Z,2012-01-31T09:00:00+0100,1918,8508
2012-01-31T09:00:00Z,2012-01-31T10:00:00+0100,3930,8415
2012-01-31T10:00:00Z,2012-01-31T11:00:00+0100,5440,7791
2012-01-31T11:00:00Z,2012-01-31T12:00:00+0100,6285,7635
2012-01-31T12:00:00Z,2012-01-31T13:00:00+0100,6061,7904
2012-01-31T13:00:00Z,2012-01-31T14:00:00+0100,4761,8422
2012-01-31T14:00:00Z,2012-01-31T15:00:00+0100,2602,9008
2012-01-31T15:00:00Z,2012-01-31T16:00:00+0100,616,9366
2012-01-31T16:00:00Z,2012-01-31T17:00:00+0100,17,9823
2012-01-31T17:00:00Z,2012-01-31T18:00:00+0100,0,10314
2012-01-31T18:00:00Z,2012-01-31T19:00:00+0100,0,10143
2012-01-31T19:00:00Z,2012-01-31T20:00:00+0100,0,9699
2012-01-31T20:00:00Z,2012-01-31T21:00:00+0100,0,9093
2012-01-31T21:00:00Z,2012-01-31T22:00:00+0100,0,8481
2012-01-31T22:00:00Z,2012-01-31T23:00:00+0100,0,8080
2012-01-31T23:00:00Z,2012-02-01T00:00:00+0100,0,8083
2012-02-01T00:00:00Z,2012-02-01T01:00:00+0100,0,7803
2012-02-01T01:00:00Z,2012-02-01T02:00:00+0100,0,7901
2012-02-01T02:00:00Z,2012-02-01T03:00:00+0100,0,7929
2012-02-01T03:00:00Z,2012-02-01T04:00:00+0100,0,7404
2012-02-01T04:00:00Z,2012-02-01T05:00:00+0100,0,7088
2012-02-01T05:00:00Z,2012-02-01T06:00:00+0100,0,6997
2012-02-01T06:00:00Z,2012-02-01T07:00:00+0100,5,6944
2012-02-01T07:00:00Z,2012-02-01T08:00:00+0100,623,6511
2012-02-01T08:00:00Z,2012-02-01T09:00:00+0100,2943,6076
2012-02-01T09:00:00Z,2012-02-01T10:00:00+0100,5734,6144
2012-02-01T10:00:00Z,2012-02-01T11:00:00+0100,7609,6868
2012-02-01T11:00:00Z,2012-02-01T12:00:00+0100,8319,7519
2012-02-01T12:00:00Z,2012-02-01T13:00:00+0100,7759,8558
2012-02-01T13:00:00Z,2012-02-01T14:00:00+0100,6081,9790
2012-02-01T14:00:00Z,2012-02-01T15:00:00+0100,3476,10416
2012-02-01T15:00:00Z,2012-02-01T16:00:00+0100,919,10007
2012-02-01T16:00:00Z,2012-02-01T17:00:00+0100,34,10100
2012-02-01T17:00:00Z,2012-02-01T18:00:00+0100,0,10504
2012-02-01T18:00:00Z,2012-02-01T19:00:00+0100,0,10706
2012-02-01T19:00:00Z,2012-02-01T20:00:00+0100,0,10604
2012-02-01T20:00:00Z,2012-02-01T21:00:00+0100,0,9590
2012-02-01T21:00:00Z,2012-02-01T22:00:00+0100,0,8802
2012-02-01T22:00:00Z,2012-02-01T23:00:00+0100,0,8134
2012-02-01T23:00:00Z,2012-02-02T00:00:00+0100,0,7212
2012-02-02T00:00:00Z,2012-02-02T01:00:00+0100,0,6336
2012-02-02T01:00:00Z,2012-02-02T02:00:00+0100,0,5822
2012-02-02T02:00:00Z,2012-02-02T03:00:00+0100,0,5202
2012-02-02T03:00:00Z,2012-02-02T04:00:00+0100,0,4789
2012-02-02T04:00:00Z,2012-02-02T05:00:00+0100,0,4606
2012-02-02T05:00:00Z,2012-02-02T06:00:00+0100,0,4021
2012-02-02T06:00:00Z,2012-02-02T07:00:00+0100,6,3362
2012-02-02T07:00:00Z,2012-02-02T08:00:00+0100,596,2845
2012-02-02T08:00:00Z,2012-02-02T09:00:00+0100,2881,2239
2012-02-02T09:00:00Z,2012-02-02T10:00:00+0100,5807,1970
2012-02-02T10:00:00Z,2012-02-02T11:00:00+0100,7693,1958
2012-02-02T11:00:00Z,2012-02-02T12:00:00+0100,8392,1995
2012-02-02T12:00:00Z,2012-02-02T13:00:00+0100,8048,2026
2012-02-02T13:00:00Z,2012-02-02T14:00:00+0100,6422,2256
2012-02-02T14:00:00Z,2012-02-02T15:00:00+0100,3741,2292
2012-02-02T15:00:00Z,2012-02-02T16:00:00+0100,1042,2263
2012-02-02T16:00:00Z,2012-02-02T17:00:00+0100,47,2198
2012-02-02T17:00:00Z,2012-02-02T18:00:00+0100,0,2552
2012-02-02T18:00:00Z,2012-02-02T19:00:00+0100,0,2680
2012-02-02T19:00:00Z,2012-02-02T20:00:00+0100,0,2574
2012-02-02T20:00:00Z,2012-02-02T21:00:00+0100,0,2473
2012-02-02T21:00:00Z,2012-02-02T22:00:00+0100,0,2296
2012-02-02T22:00:00Z,2012-02-02T23:00:00+0100,0,2430
2012-02-02T23:00:00Z,2012-02-03T00:00:00+0100,0,2284
2012-02-03T00:00:00Z,2012-02-03T01:00:00+0100,0,2129
2012-02-03T01:00:00Z,2012-02-03T02:00:00+0100,0,1985
2012-02-03T02:00:00Z,2012-02-03T03:00:00+0100,0,2020
2012-02-03T03:00:00Z,2012-02-03T04:00:00+0100,0,2147
2012-02-03T04:00:00Z,2012-02-03T05:00:00+0100,0,2240
2012-02-03T05:00:00Z,2012-02-03T06:00:00+0100,0,2128
2012-02-03T06:00:00Z,2012-02-03T07:00:00+0100,10,2026
2012-02-03T07:00:00Z,2012-02-03T08:00:00+0100,910,2018
2012-02-03T08:00:00Z,2012-02-03T09:00:00+0100,3418,1579
2012-02-03T09:00:00Z,2012-02-03T10:00:00+0100,6091,1205
2012-02-03T10:00:00Z,2012-02-03T11:00:00+0100,7750,1016
2012-02-03T11:00:00Z,2012-02-03T12:00:00+0100,8501,902
2012-02-03T12:00:00Z,2012-02-03T13:00:00+0100,8060,1019
2012-02-03T13:00:00Z,2012-02-03T14:00:00+0100,6568,1058
2012-02-03T14:00:00Z,2012-02-03T15:00:00+0100,3980,989
2012-02-03T15:00:00Z,2012-02-03T16:00:00+0100,1173,914
2012-02-03T16:00:00Z,2012-02-03T17:00:00+0100,49,1106
2012-02-03T17:00:00Z,2012-02-03T18:00:00+0100,0,1235
2012-02-03T18:00:00Z,2012-02-03T19:00:00+0100,0,1300
2012-02-03T19:00:00Z,2012-02-03T20:00:00+0100,0,1424
2012-02-03T20:00:00Z,2012-02-03T21:00:00+0100,0,1514
2012-02-03T21:00:00Z,2012-02-03T22:00:00+0100,0,1568
2012-02-03T22:00:00Z,2012-02-03T23:00:00+0100,0,1510
2012-02-03T23:00:00Z,2012-02-04T00:00:00+0100,0,1320
2012-02-04T00:00:00Z,2012-02-04T01:00:00+0100,0,1226
2012-02-04T01:00:00Z,2012-02-04T02:00:00+0100,0,1225
2012-02-04T02:00:00Z,2012-02-04T03:00:00+0100,0,1243
2012-02-04T03:00:00Z,2012-02-04T04:00:00+0100,0,1280
2012-02-04T04:00:00Z,2012-02-04T05:00:00+0100,0,1200
2012-02-04T05:00:00Z,2012-02-04T06:00:00+0100,0,1046
2012-02-04T06:00:00Z,2012-02-04T07:00:00+0100,11,1118
2012-02-04T07:00:00Z,2012-02-04T08:00:00+0100,820,1060
2012-02-04T08:00:00Z,2012-02-04T09:00:00+0100,3253,746
2012-02-04T09:00:00Z,2012-02-04T10:00:00+0100,6097,474
2012-02-04T10:00:00Z,2012-02-04T11:00:00+0100,7987,330
2012-02-04T11:00:00Z,2012-02-04T12:00:00+0100,8437,309
